shortcode,content_type,posted_at,like_count,comment_count,play_count,engagement_rate,caption_length,hashtag_count,child_count,is_story,cover_url,video_url,caption
DYa0O-zPkB5,reel,2026-05-17T00:07:34.000Z,166,238,14428,0.004921967,145,5,,false,https://scontent-mia3-1.cdninstagram.com/v/t51.82787-15/696833020_18603398440038894_787090120477280408_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gHbiNjHX9QOedyy3NVTrC3EojDuB2gM6-mZlG8czy5zoAdT9SZMwwHw_p70EIsFiWc&_nc_ohc=-BUgwgXffAkQ7kNvwEpz4yd&_nc_gid=i5yAEjuXGEa1ygKNpdmnnA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af7uPOj_T0UqZ5D2zV9iAL5NWuonZK0FyLKt1AMz9DA12g&oe=6A20B6E4&_nc_sid=10d13b,https://scontent-mia5-1.cdninstagram.com/o1/v/t16/f2/m86/AQOOS1-wHw5i9rP9SV8nduOd0gJz19xMbk2kKr6nUMtUEPDU0g2d2Zb5NFcuE3lmJp13ll5IB3qJTWWKah7uBU5HDYrveI2M-39fFZg.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=104&vs=986766593746346_2493785815&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC83QjRGMzM2REY5RTdCRUQzODQ1Mjk2QUFGNDgyNDRCQV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0Q4NDFDREYzRUNBNDIxOEM5MDRDM0I3OTA5QzUzNEFFX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAmluyE4djw%2BgQVAigCQzMsF0BBhDlYEGJOGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2WWqQEA&_nc_rid=91f40f2c2e&ccb=9-4&oh=00_Af5B-yNH9v5QHIbB8QRXQGcbxRD5FUTiCjP9MfAH2n48XQ&oe=6A1CC0C2&_nc_sid=10d13b,"Spice up your Strava game, this prompt makes boring runs look epic  Comment “RUN” for the guide + exact prompt  #ai #strava #run #content #design"
DYddyWwpX24,reel,2026-05-18T00:50:10.000Z,143,378,14110,0.0063473885,143,5,,false,https://scontent-ord5-2.cdninstagram.com/v/t51.71878-15/702589023_1669172784407969_1863537877652369692_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gHQL9gncBxnL_l8cYLJ-GCe5EuUp5PhFSDjzPkOuHbtFHCXz_tyFU_SkAWsQ_65CcA&_nc_ohc=zg4NbWPNOTgQ7kNvwHZQJIi&_nc_gid=qIAHpO4769Iq0OKx_otIZg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af7FQvfg_nVa4sDmAB0y_uwULAjhXMbOo-M3NHFLS0fJ9w&oe=6A20A752&_nc_sid=10d13b,https://scontent-ord5-2.cdninstagram.com/o1/v/t16/f2/m86/AQMuB_7o_mZE82o_azQKgvDqIDTW2pmQjQQ04UxilsCS0ru7PJxeU6VxGPSlUEZSuQ25PwivbL5pzOYb3A8xTKKB-hitm23kYzbSQbU.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=104&vs=1500159308433454_978460203&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC85MDQzMTEwMzM3NDgyMERDQkJBRjA0RjQyRTVBOTc4OV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0I3NEI0NkExMEQ3NjlCNUNDRDRDOTE3NDk5M0U3MkFFX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAmur3szeC5wQMVAigCQzMsF0BLRDlYEGJOGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2WWqQEA&_nc_rid=2532da8e01&ccb=9-4&oh=00_Af7NWOXQuxMAAIovu6e3JNXw2YH7Sr98U0Yyp-P69cbuXQ&oe=6A1CAD1B&_nc_sid=10d13b,Should you switch from Claude Code to Codex?  Why not use both!  Comment “STACK” for the guide.  #ai #claude #chatgpt #productivity #automation
DYgdJvotemv,reel,2026-05-19T04:42:08.000Z,293,632,15836,0.011269356,215,5,,false,https://scontent-det1-1.cdninstagram.com/v/t51.71878-15/701746430_2517532405420872_550679201780606017_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-det1-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gH85vhsLnXioH911aRxlbu1rh56TSuglCHxck2wud8fT_dvKfQHE8gaGppejtCcIaQ&_nc_ohc=vZn5cZsHeLAQ7kNvwEHtXet&_nc_gid=_QPf2hZ0Ig6HbHmN9VF5dg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af7dcV9CY6UBe8XqoL99KP2zCrEkzEPfZEdLsvia4dqUqg&oe=6A20C04D&_nc_sid=10d13b,https://scontent-det1-1.cdninstagram.com/o1/v/t16/f2/m86/AQNGbaKMb4e9rwTwD7bLqPg5_C8WLOMitSbxBAw7c4qFD4coRlA50vZfhdS2wS8cWWXdlduoBma3-wKdGa_njXAfflsoFMwKbtCFB6E.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=104&vs=1364601265724136_3886723121&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BQzREOUNEOUM3MkI4M0M5RTFGMjU0MURCRUFDOUJCMF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzhENDE0RUNCMkVDREMyOTcyOUY0NTgyQTQ2OUFGOUI3X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm9O2s0saP8gQVAigCQzMsF0BRYAAAAAAAGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2WWqQEA&_nc_rid=b3087de618&ccb=9-4&oh=00_Af7iSB-0G_hcvtvypRowh-8JwtOxWH8y5es-mJtTJgs2Jg&oe=6A1CB4B7&_nc_sid=10d13b,The creators of Claude and ChatGPT use this one secret prompting hack and it might be the most important AI skill to learn.  Comment REVERSE and I’ll send you the prompt.  #ai #claude #chatgpt #productivity #content
DYhmiRqmyid,carousel,2026-05-19T15:19:49.000Z,42,31,,0.0008893654,108,5,7,false,https://scontent-det1-1.cdninstagram.com/v/t51.82787-15/703844599_18604129144038894_2003497753141485057_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-det1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gHwQviyumjx3Y1J4WKiKWqjwl_qPg7Az3jL5Q2NP2REgTmmdSr25GfnI2jdQQS-opI&_nc_ohc=DDIQbRBHVvAQ7kNvwGrHcD9&_nc_gid=ydTphI29kbYznUXa55QnQA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af5i0Sr9WKTVCiHL2wLpuihThzYUE-X1YRZFmS-7v85aDw&oe=6A20BA86&_nc_sid=10d13b,,Viral Strava trend prompt  Comment RUN for the full guide + exact prompt   #ai #run #strava #running #design
DYi2mT2v_qa,reel,2026-05-20T03:02:37.000Z,169,295,11489,0.0056529525,185,5,,false,https://scontent-iad3-1.cdninstagram.com/v/t51.71878-15/702589021_1009144558211338_1888622809974034453_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gEh5ExTS_NVroVrfjCPCxJtsZujdQI_QQ51Hwd7W1f6h7DbyAIwDPChCwj1cJdl7KM&_nc_ohc=UrlAv3JHhBoQ7kNvwFDx5mC&_nc_gid=iylzarro9KsIZmJT9GiNWA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af4UcxFs8I9CXyf1KQ8aNuMWYoPlhm5iWyMQOIyaJCvaZQ&oe=6A20A1AB&_nc_sid=10d13b,https://scontent-iad3-1.cdninstagram.com/o1/v/t16/f2/m86/AQPxrsjxcMUOk89gjNeTWyUIE_VG79T8AcgrlyTHUYKjKHSw1LfpV4hcJQT_Bdj3lluvw_sj8dVZCSDNSIRcLAK2uK8l89VMAPut6uw.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=104&vs=1658763065326748_4106784191&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yOTQwMTE0RUE5QzIxQkQ2QkJDMDM5QUM0NkRCNDlBRl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzg4NDU2RTk4MDhGNEE4NjhBNTY5QzEyOTYxRjEwQjlBX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm6u21nfyA0gQVAigCQzMsF0BTN2yLQ5WBGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2WWqQEA&_nc_rid=9f8e4dcf95&ccb=9-4&oh=00_Af4TBmPOMKsWMc_69JNc03auWSf2ueUI6OPRBZ1KihrSxw&oe=6A1CCA0D&_nc_sid=10d13b,Where do you rank on the AI adoption ladder?  Let me know! And If you want to learn how to get to level 5   Comment LEVELS for the full guide   #ai #claude #chatgpt #automation #content
DYjBos0FPFs,carousel,2026-05-20T04:35:00.000Z,124,136,,0.0031676027,239,5,12,false,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/703201704_18604289461038894_187020573739995385_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gEwmla7iPXvUb1nqU5lxqQnK9CnldTdQCIwnqRgWqrAi1pZhwTuumUmBYi3X5RrP40&_nc_ohc=COz9H0a4CAsQ7kNvwEtnaSJ&_nc_gid=83xDoTAbiHIO2dftGx0AMA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af4mraA-UhPED6TTgldyBpwHkkL-3_2dt4xRmqX0TEL7-Q&oe=6A20957F&_nc_sid=10d13b,,If you want to learn AI these are the top FREE courses and resources.  Send this to a friend who needs to learn AI + Stop scrolling and start learning  Comment LEARN for all the links + a study guide  #ai #learn #claude #chatgpt #education
DYkpUstShRV,reel,2026-05-20T19:45:24.000Z,603,2460,59086,0.037316795,166,5,,false,https://scontent-dfw5-2.cdninstagram.com/v/t51.71878-15/704167428_1530025281936888_4557787370269239489_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gEYjOTwQTP2ot9Lyfx-lsPnt1pa9bz20lNLTiW9JCOnV200Fw5qCCRiKohhDpmfLhw&_nc_ohc=jnuU1rpbArYQ7kNvwEJQCcM&_nc_gid=TcdD5Dex9uUEz9y57jcgsg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af7mhCZ3fel2ikty3_stiNIUx8mERkK3Q78QPZf_wUv-cg&oe=6A209913&_nc_sid=10d13b,https://scontent-dfw5-2.cdninstagram.com/o1/v/t16/f2/m86/AQPsu2E2ghLw4HWWBT7J4cL1XHYf2AZWO6SqsKfoABMKQKA-I4WWG8dNauKWWt70s5zel7Cz72txvf3RlDGekAxsjwx9JGg46YADHDA.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzEuNzIwLmJhc2VsaW5lIn0&_nc_cat=100&vs=2197814754367305_56468799&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84MDRDN0ZDMjkzQ0VEMzNBRjU5RjRFNTAwREU1NTA5QV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0M4NEY2MzQxQjMwN0YwQzU3MkRCODREMUM2MjZDQUJDX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm%2BML8ipHbxQMVAigCQzMsF0BLBDlYEGJOGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2WWqQEA&_nc_rid=e4183c58bb&ccb=9-4&oh=00_Af46Y_okHN2heqp3pOEusaU1cnn2QlCGFWHpp0z6RM06RQ&oe=6A1CB710&_nc_sid=10d13b,Claude fixed my running injury and saved me money by building me a full recovery plan!  Comment HEAL for the full guide + prompt  #ai #run #recovery #content #chatgpt
DYlHRnLGImb,carousel,2026-05-21T00:03:37.000Z,63,35,,0.0011939426,231,5,12,false,https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/703167911_18604539070038894_8097585650679059889_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gF8UJMwUpPykObgcHPwYGXNP42bE9rNPwQ4vx9tluyTIPmHcBsHG1mdcuy7F8frH4M&_nc_ohc=14poEmXYo6oQ7kNvwFzWhhf&_nc_gid=-Vph0FzrmBUI7DDnD_1bQg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af4h1AZWk6-qrmKKybar6eLJC6F97JPhVvC_z5nmH3_cEg&oe=6A20BD5E&_nc_sid=10d13b,,"I watched all of the @google I/O demos so you don’t have to.  These are the top 10 drops from the event, some of these are the biggest AI tools of the year.  Comment GOOG for the full recap guide  #ai #google #chatgpt #new #content"
DYn0mSApUh-,reel,2026-05-22T01:22:13.000Z,126,365,8717,0.005981896,139,5,,false,https://scontent-iad3-1.cdninstagram.com/v/t51.71878-15/704810643_999851565794410_4482297476325665002_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gEDgWSGmxpq3h_I0RokNzaIVlWLynr8Emhj3CPMoOBZ9Ej3Ehkpf-QPiQDWvLsCy34&_nc_ohc=vKmXLH-aIXYQ7kNvwF7Igdy&_nc_gid=m9YVzPjEYXCqpdFAjDsuaA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af7iQV6upZbVNyO8ABvHM-z7dNWeh6TZKWzq_YS7lVc81w&oe=6A209FE2&_nc_sid=10d13b,https://scontent-iad3-1.cdninstagram.com/o1/v/t16/f2/m86/AQPoeDMktbjkyJzEwAOVUGRo7u3QJdvE2PxPHPWwKtlX-HjH--D5ivPRXlwpc3IWE8hRXBy2732bR4Xu72GGYAutqOns-1T_HUn0zQc.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=110&vs=2496543967481154_3501530216&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GODRFMEM4MTU4NkU1QjA4OTdCRTk1MTBERDQ4MTQ5Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0NBNDI2OTUxMUY4NEU5OUY5RTczMjM2MjZBM0IyNDlGX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAmsurw8vrzjAMVAigCQzMsF0BSSIMSbpeNGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2WWqQEA&_nc_rid=3aefcd73cc&ccb=9-4&oh=00_Af4r2xeJpsrtTOcN0xytg6VCZln_MGKKFrzM1Saunp_t4Q&oe=6A1CB842&_nc_sid=10d13b,These AI prompts help your resume stand out and be unrejectable   Comment RESUME for the prompts + guide   #ai #jobs #hire #resume #chatgpt
DYn7KcbCQHp,carousel,2026-05-22T02:15:02.000Z,312,720,,0.012572946,135,5,7,false,https://instagram.flas1-2.fna.fbcdn.net/v/t51.82787-15/704671672_18604845001038894_4533321684477531318_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.flas1-2.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2gFCK1aDesBqhtMXs-VlLjN5rbz1QInR8kHdiCmV0eFcPqjDOSp0AtnQnvYNgaIgHM0&_nc_ohc=2T9IsY_FIgkQ7kNvwEOw0tw&_nc_gid=NDqtDXN9wdz9eooSW-zb8Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af65PqEq4bJ8ka-BYX826hYOdV3hECQovAFmUNfW7LCQ0A&oe=6A20A8A0&_nc_sid=10d13b,,Claude Code + Codex is a cheat code  Comment STACK for the full guide on how to use them together  #claude #chatgpt #ai #learnai #codex
DYqQqz9n4k0,reel,2026-05-23T00:05:04.000Z,964,5484,83530,0.078556545,208,5,,false,https://scontent-lga3-3.cdninstagram.com/v/t51.71878-15/706859020_1902132633832562_2563507602330685580_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gEt5SoZvjD_HWnSP1GMh49-6e00_NfQ5cBumHsMkbFDDNKlVxupGPR2uATbejbgbVs&_nc_ohc=MYsQ8A4MUXMQ7kNvwH0q54Y&_nc_gid=UBhWfnoyTKB7iwCXyEXncw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af4Y9eOZQIVJPST-iZi3Fr8si9V0v4Ib833F1k4jUKIv9g&oe=6A20B87B&_nc_sid=10d13b,https://scontent-lga3-3.cdninstagram.com/o1/v/t16/f2/m86/AQNjJZROwWwvYgRwwrCP1wzHYgrjug8ebyraE4wh0ZIyjwi03S6xKyV3yHFK5ZmnQcEyfe0ncsj2W5NPOB3REYMzT3dS_xvOnBgfUjQ.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=102&vs=919803124413277_4191350575&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC83RjQ2NEY5RUY1RjQ1QjJEREMwQTM3MEFDNzQwRDVCMF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0EyNDIyMEEwRTY3RkNDQUM0Q0U0OTNENEY0MTdEQjhEX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAmgPL0y8iJpQUVAigCQzMsF0BJlT987ZFoGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2WWqQEA&_nc_rid=4a45f6bc8d&ccb=9-4&oh=00_Af46v46_yOzepa_iIHb7e5a25_JbmTilvLg2rubCLioB2w&oe=6A1CB1EA&_nc_sid=10d13b,"ChatGPT can now redesign your backyard, hand you the shopping list, and orgnaize the whole job for you.  Comment “YARD” for the full prompt + shopping list template @openai   #ai #chatgpt #diy #project #build"
DYqx9XzlRHL,carousel,2026-05-23T04:52:48.000Z,135,213,,0.0042397142,166,5,10,false,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/705387864_18605174725038894_6244661624517249939_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gFU9mYWVsUkzCAOZxKvFanerlEVs55H2rdW64OQcw_pBTWR5orzoobWEFf5CvVxYco&_nc_ohc=vX0dycPzZ-sQ7kNvwFw-Tbi&_nc_gid=6RraDd0JqYJKJCrJ_b8ubQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af5h4GACicyt3igfE3_usOd96D4cAmXALamie0-B1bd4HA&oe=6A20AAF9&_nc_sid=10d13b,,"Instead of Netflix, Master Claude this weekend, best part you don’t need to know how to code.  Comment CLAUDE for the full guide   #ai #claude #learning #teach #guide"
DYtDAIbJfil,reel,2026-05-24T02:03:21.000Z,255,1519,26163,0.021612797,176,5,,false,https://scontent-atl3-3.cdninstagram.com/v/t51.71878-15/705326918_977308271756481_8370280032483058235_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gEOKT72WQGHD2oPWAXD_yEVOQv-0rmsSfp44TSYgzdjgExDhN0nucAb60qg6rEShXE&_nc_ohc=cA03eBzsfFQQ7kNvwGDG5HE&_nc_gid=L9J1yImtKP-SnUyvcoB47g&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af5XdH8vdGCpicaSTFoJ_Y-4Er4_rqH-PKcWfksNJT4TIw&oe=6A20A849&_nc_sid=10d13b,https://scontent-atl3-3.cdninstagram.com/o1/v/t16/f2/m86/AQPxDnTfxHyESuAZ3VzbJFqpdYmCvrWcNX8mhtUodgY8xzLi8IYOzjYmfoZrd8hJiNyf1QLzZBOExzUpZ8zEaNv_exGbJMHly2dfhfI.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=110&vs=2011764436393542_2478995921&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BNTRFNTNFM0QwREE0MzAxQjQ1NUM0M0NGRjY0MDNBOF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzRGNEYxMzYyNTkyNUNEODQ5RjZFMzZBNEIyNjA1RUI2X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAmrqTpgKf%2B9AYVAigCQzMsF0BEKp%2B%2Bdsi0GBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2WWqQEA&_nc_rid=862205b89e&ccb=9-4&oh=00_Af7gzOUhXaQYxa7xIxqbVtLdYovQEuCHz2c_6tvndaybuA&oe=6A1CB645&_nc_sid=10d13b,I tried the viral ChatGPT looksmaxing prompt to rate my face and it did not hold back.   Comment “RATE” for the full looksmax prompt  #ai #chatgpt #content #looksmaxxing #style
DYv534tt1ZI,reel,2026-05-25T04:46:24.000Z,401,718,21047,0.013632875,194,5,,false,https://scontent-ord5-2.cdninstagram.com/v/t51.71878-15/705213992_1513401776910698_4984567983978478234_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gHCCD5brmkkHnku12J-Bu9ybBwED8aQeNnSVoFRjstvrLzjxA_k_ZqvWAGYlkXTu78&_nc_ohc=aKb8mWwB9ocQ7kNvwEKJyui&_nc_gid=dWt7Aody8kF8m8aU3WTsLw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af4X0CtVhZUyotKIAcWJqzWoSVoYl9e3unNm4kvZ3u5q-Q&oe=6A20BB2A&_nc_sid=10d13b,https://scontent-ord5-2.cdninstagram.com/o1/v/t16/f2/m86/AQPmiuQeOsq6rr-RbaNI5y6kNlH2JJugzk7LFXWQdbzxw2XhF_HVkOHuM97xzKVOYARMGJvgrJGLrc6smZo70P2e9UowEX9Bw_7j11I.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=102&vs=968108616001530_1553328867&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC83MjQ2RUI5MzZDNzA5QzA3NTNEQUNFNjYzNjBGMTU5Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzQwNEQ3MUVEOUQ4ODRDREE0Q0M4RjM4MkYyNzc2QTkwX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAmgOy%2BrJHS1wUVAigCQzMsF0BNEQYk3S8bGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2WWqQEA&_nc_rid=4b309f1d96&ccb=9-4&oh=00_Af6p54yQxos-KZxFaOQcDD3Ea_mja8UQBWqXcaxx3vjNUw&oe=6A1CC648&_nc_sid=10d13b,"Saving content is a waste of time unless you use this Claude hack, to analyze every video and build a viral content database   Comment “SAVES” for the guide  #ai #claude #content #creation #hack"
DYxgW-6kgx4,carousel,2026-05-25T19:33:42.000Z,58,85,,0.0017421815,206,5,8,false,https://scontent-atl3-1.cdninstagram.com/v/t51.82787-15/708068846_18605996542038894_3475291210257743715_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gGQBPlEYCMqm3Aa8-8E26viu42OLln3HqYA0Ym7TtwwyhONNHgFezbrbFNqphN-KN8&_nc_ohc=_agNuidLUKgQ7kNvwG5EM4w&_nc_gid=SEIdQSfaYqBkbVxSYh4vTg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af5Nk_usUpRXy5m3ymSsOrDGdF8oXrF3OZMr4Kff_2y-MQ&oe=6A20BF2E&_nc_sid=10d13b,,The creators of Claude and ChatGPT use this one secret prompting hack and it might be the most important AI skill to learn.  Comment REVERSE and I’ll send you the prompt.  #ai #chatgpt #claude #skill #learn
